sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,total_enroll,Grade,SingleScore,Third_Grade_Reading,Fifth_Grade_Reading,Eighth_Grade_Reading,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,CollegeEnrollment
644100,644,DeKalb County,Narvie Harris Elementary School,100,E,821,C,75.90000000000000,,,,,,,
710198,710,Paulding County,Nebo Elementary School,198,E,702,D,62.8,,,,,,,
663199,663,Glynn County,Needwood Middle School,199,M,666,C,74.90000000000000,,,,,,,
667294,667,Gwinnett County,Nesbit Elementary School,294,E,1242,D,67.8,,,,,,,
616107,616,Bulloch County,Nevils Elementary School,107,E,412,C,73,,,,,,,
643116,643,Decatur County,New Beginning Learning Center,116,MH,61,F,17.6,,,,,0,43.3,
642109,642,Dawson County,New Dawson County Middle School,109,M,253,D,66.40000000000000,,,,,,,
7102052,710,Paulding County,New Georgia Elementary School,2052,E,311,C,72.8,,,,,,,
773212,773,Decatur City,New Glennwood Elementary School,212,E,286,-,,,,,,,,
625117,625,Chatham County,New Hampstead High School,117,H,1332,C,70.5,,,,46.2,43.6,84.2,
776104,776,Gainesville City,New Holland Core Knowledge Academy,104,E,774,C,70.90000000000000,,,,,,,
675407,675,Henry County,New Hope Elementary School,407,E,668,C,76.40000000000000,,,,,,,
755199,755,Whitfield County,New Hope Elementary School,199,E,607,B,81.30000000000000,,,,,,,
755106,755,Whitfield County,New Hope Middle School,106,M,627,D,68.40000000000000,,,,,,,
6671020,667,Gwinnett County,New Life Academy of Excellence,1020,EM,604,C,76.3,,,,,,,
648203,648,Douglas County,New Manchester Elementary School,203,E,887,F,57.6,,,,,,,
648212,648,Douglas County,New Manchester High School,212,H,1690,C,79.10000000000000,,,,43.3,47.40000000000000,86.2,
672290,672,Harris County,New Mountain Hill Elementary School,290,E,438,B,82.40000000000000,,,,,,,
660195,660,Fulton County,New Prospect Elementary School,195,E,554,B,89,,,,,,,
792195,792,Valdosta City,Newbern Middle School,195,M,791,F,52.1,,,,,,,
638192,638,Coweta County,Newnan Crossing Elementary School,192,E,879,C,74.10000000000000,,,,,,,
6385054,638,Coweta County,Newnan High School,5054,H,2257,C,79.2,,,,64.3,55.90000000000000,86,
707123,707,Newton County,Newton County Theme School at Ficquett,123,EM,981,B,83,,,,,,,
707173,707,Newton County,Newton High School,173,H,2424,C,73.8,,,,44.7,50.40000000000000,82.30000000000000,
634291,634,Coffee County,Nicholls Elementary School,291,E,305,F,58.2,,,,,,,
633391,633,Cobb County,Nicholson Elementary School,391,E,504,B,88.5,,,,,,,
633199,633,Cobb County,Nickajack Elementary School,199,E,1029,B,84.10000000000000,,,,,,,
6674056,667,Gwinnett County,Norcross Elementary School,4056,E,1038,C,75.60000000000000,,,,,,,
667103,667,Gwinnett County,Norcross High School,103,H,3805,C,77.30000000000000,,,,60.2,61.8,69.2,
635278,635,Colquitt County,Norman Park Elementary School,278,E,578,C,76.2,,,,,,,
697113,697,McDuffie County,Norris Elementary School,113,E,475,D,65.5,,,,,,,
761192,761,Atlanta Public Schools,North Atlanta High School,192,H,1833,B,81.7,,,,64.7,67.3,94.90000000000000,
614393,614,Brooks County,North Brooks Elementary School,393,E,392,C,76.80000000000000,,,,,,,
6312052,631,Clayton County,North Clayton High School,2052,H,876,F,53.6,,,,38.2,29.8,64.3,
6313052,631,Clayton County,North Clayton Middle School,3052,M,797,D,68.7,,,,,,,
6332056,633,Cobb County,North Cobb High School,2056,H,2900,B,86.2,,,,66.7,49.2,89.40000000000000,
6363052,636,Columbia County,North Columbia Elementary School,3052,E,318,B,87.10000000000000,,,,,,,
706104,706,Muscogee County,North Columbus Elementary School,104,E,681,C,73.60000000000000,,,,,,,
645291,645,Dodge County,North Dodge Elementary School,291,E,729,D,69,,,,,,,
648104,648,Douglas County,North Douglas Elementary School,104,E,659,D,67.90000000000000,,,,,,,
656181,656,Fayette County,North Fayette Elementary School,181,E,617,C,78.30000000000000,,,,,,,
658195,658,Forsyth County,North Forsyth High School,195,H,2488,B,87.40000000000000,,,,79.80000000000000,64.3,91,
658498,658,Forsyth County,North Forsyth Middle School,498,M,1055,B,86.40000000000000,,,,,,,
6674556,667,Gwinnett County,North Gwinnett High School,4556,H,2931,A,98.30000000000000,,,,82.80000000000000,78.7,95.90000000000000,
6671510,667,Gwinnett County,North Gwinnett Middle School,1510,M,2254,A,95.10000000000000,,,,,,,
668196,668,Habersham County,North Habersham Middle School,196,M,557,B,86.2,,,,,,,
6691556,669,Hall County,North Hall High School,1556,H,1118,C,79.60000000000000,,,,72.10000000000000,58.3,93.80000000000000,
669389,669,Hall County,North Hall Middle School,389,M,824,D,68.2,,,,,,,
6364052,636,Columbia County,North Harlem Elementary School,4052,E,599,D,63.1,,,,,,,
673102,673,Hart County,North Hart Elementary School,102,E,613,B,80.40000000000000,,,,,,,
7854052,785,Rome City,North Heights Elementary School,4052,EM,233,D,62.1,,,,,,,
6783050,678,Jackson County,North Jackson Elementary School,3050,E,308,C,75.8,,,,,,,
746200,746,Walker County,North LaFayette Elementary School,200,E,450,D,60.1,,,,,,,
6671215,667,Gwinnett County,North Metro Academy of Performing Arts,1215,EM,389,D,67.90000000000000,,,,,,,
705112,705,Murray County,North Murray High School,112,H,1006,C,77.80000000000000,,,,48.1,54.3,97.40000000000000,
708105,708,Oconee County,North Oconee High School,105,H,1268,A,100.6,,,,80.10000000000000,70,96,
710109,710,Paulding County,North Paulding High School,109,H,2201,B,80.7,,,,65,53.40000000000000,92.60000000000000,
6604062,660,Fulton County,North Springs Charter High School,4062,H,1626,B,83,,,,56.8,57.5,90.40000000000000,
755575,755,Whitfield County,North Whitfield Middle School,575,M,826,B,81,,,,,,,
6671115,667,Gwinnett County,Northbrook Middle School,1115,M,1064,B,88.90000000000000,,,,,,,
6311060,631,Clayton County,Northcutt Elementary School,1060,E,600,D,61.40000000000000,,,,,,,
611286,611,Bibb County,Northeast High School,286,H,743,D,66.60000000000000,,,,30.9,30.1,80.30000000000000,
638196,638,Coweta County,Northgate High School,196,H,1820,B,81.40000000000000,,,,75,62.1,87.80000000000000,
676191,676,Houston County,Northside Elementary School,191,E,428,C,75.2,,,,,,,
710294,710,Paulding County,Northside Elementary School,294,E,418,C,78.90000000000000,,,,,,,
715188,715,Polk County,Northside Elementary School,188,E,451,C,74.5,,,,,,,
6382056,638,Coweta County,Northside Elementary School,2056,E,389,B,88.2,,,,,,,
6473058,647,Dougherty County,Northside Elementary School,3058,E,435,F,53.2,,,,,,,
6651550,665,Grady County,Northside Elementary School,1550,E,349,F,57.7,,,,,,,
706203,706,Muscogee County,Northside High School,203,H,1404,B,89.30000000000000,,,,67.8,68.10000000000000,91.90000000000000,
6762052,676,Houston County,Northside High School,2052,H,1840,B,80.2,,,,61.6,45.40000000000000,88.40000000000000,
6761052,676,Houston County,Northside Middle School,1052,M,786,D,64.90000000000000,,,,,,,
7373050,737,Tift County,Northside Primary School,3050,E,445,-,,,,,,,,
660203,660,Fulton County,Northview High School,203,H,1822,A,100.4,,,,90.7,75.40000000000000,96.80000000000000,
7055050,705,Murray County,Northwest Elementary School,5050,EM,538,C,75.60000000000000,,,,,,,
687201,687,Laurens County,Northwest Laurens Elementary School,201,E,870,B,88.10000000000000,,,,,,,
755175,755,Whitfield County,Northwest Whitfield County High School,175,H,1358,B,83.5,,,,50,45.1,93.60000000000000,
660597,660,Fulton County,Northwestern Middle School,597,M,1355,B,87.90000000000000,,,,,,,
660197,660,Fulton County,Northwood Elementary School,197,E,710,A,91.90000000000000,,,,,,,
6331066,633,Cobb County,Norton Park Elementary School,1066,E,901,D,69.2,,,,,,,
7921052,792,Valdosta City,Nunn Elementary School,1052,E,993,F,59.6,,,,,,,
656186,656,Fayette County,Oak Grove Elementary School,186,E,464,A,93.90000000000000,,,,,,,
6443063,644,DeKalb County,Oak Grove Elementary School,3063,E,561,B,87.7,,,,,,,
6282054,628,Cherokee County,Oak Grove Elementary School Fine Arts Academy,2054,E,504,C,74.90000000000000,,,,,,,
707102,707,Newton County,Oak Hill Elementary School,102,E,621,C,75.40000000000000,,,,,,,
605100,605,Baldwin County,Oak Hill Middle School,100,M,1146,F,59.8,,,,,,,
6444063,644,DeKalb County,Oakcliff Elementary School,4063,E,725,C,72.5,,,,,,,
773105,773,Decatur City,Oakhurst Elementary School,105,E,460,-,,,,,,,,
675291,675,Henry County,Oakland Elementary School,291,E,683,F,56.7,,,,,,,
660206,660,Fulton County,Oakley Elementary School,206,E,784,F,56,,,,,,,
644305,644,DeKalb County,Oakview Elementary School,305,E,813,F,55.5,,,,,,,
6692056,669,Hall County,Oakwood Elementary School,2056,E,503,C,77.40000000000000,,,,,,,
660701,660,Fulton County,Ocee Elementary School,701,E,748,A,95.60000000000000,,,,,,,
7081050,708,Oconee County,Oconee County Elementary School,1050,E,423,B,85.90000000000000,,,,,,,
708293,708,Oconee County,Oconee County High School,293,H,1158,A,93.2,,,,87.40000000000000,74.60000000000000,96,
708193,708,Oconee County,Oconee County Middle School,193,M,840,B,84.30000000000000,,,,,,,
708188,708,Oconee County,Oconee County Primary School,188,E,375,-,,,,,,,,
635187,635,Colquitt County,Odom Elementary School,187,E,602,F,55.7,,,,,,,
7513050,751,Wayne County,Odum Elementary School,3050,E,381,A,92.30000000000000,,,,,,,
7820110110,7820110,State Charter School,Odyssey School,110,EM,384,C,74.7,,,,,,,
6294060,629,Clarke County,Oglethorpe Avenue Elementary School,4060,E,513,D,64.90000000000000,,,,,,,
625118,625,Chatham County,Oglethorpe Charter School,118,M,599,C,76.40000000000000,,,,,,,
709198,709,Oglethorpe County,Oglethorpe County Elementary School,198,E,467,D,69.3,,,,,,,
7092050,709,Oglethorpe County,Oglethorpe County High School,2050,H,643,C,77.5,,,,62.90000000000000,21.3,85.5,
709112,709,Oglethorpe County,Oglethorpe County Middle School,112,M,517,B,86.2,,,,,,,
709298,709,Oglethorpe County,Oglethorpe County Primary School,298,E,453,-,,,,,,,,
663195,663,Glynn County,Oglethorpe Point Elementary School,195,E,555,A,97.5,,,,,,,
6353054,635,Colquitt County,Okapilco Elementary School,3054,E,485,D,63.90000000000000,,,,,,,
675100,675,Henry County,Ola Elementary School,100,E,919,B,83.60000000000000,,,,,,,
675307,675,Henry County,Ola High School,307,H,1577,B,87.10000000000000,,,,68.5,48.1,92.30000000000000,
675507,675,Henry County,Ola Middle School,507,M,1212,B,85.10000000000000,,,,,,,
631276,631,Clayton County,Oliver Elementary School,276,E,615,D,63,,,,,,,
7374050,737,Tift County,Omega Elementary School,4050,E,343,B,85.5,,,,,,,
722380,722,Rockdale County,Open Campus Rockdale School,380,,,,,,,,,,,
7264052,726,Spalding County,Orrs Elementary School,4052,E,553,D,61.7,,,,,,,
6332066,633,Cobb County,Osborne High School,2066,H,2103,D,67.2,,,,27.2,49.2,67.5,
6251052,625,Chatham County,Otis J Brock III Elementary School,1052,E,600,F,57.6,,,,,,,
658202,658,Forsyth County,Otwell Middle School,202,M,1271,C,78.40000000000000,,,,,,,
710213,710,Paulding County,P. B. Ritch Middle School,213,M,637,C,75.10000000000000,,,,,,,
633602,633,Cobb County,Palmer Middle School,602,M,931,B,89.10000000000000,,,,,,,
660292,660,Fulton County,Palmetto Elementary School,292,E,501,F,57.2,,,,,,,
644188,644,DeKalb County,Panola Way Elementary School,188,E,891,F,59.6,,,,,,,
772101,772,Dalton City,Park Creek Elementary School,101,E,655,D,62.1,,,,,,,
672188,672,Harris County,Park Elementary School,188,E,438,D,69.40000000000000,,,,,,,
7812052,781,Marietta City,Park Street Elementary School,2052,E,537,C,74.8,,,,,,,
6603064,660,Fulton County,Parklane Elementary School,3064,E,525,D,62.7,,,,,,,
761101,761,Atlanta Public Schools,Parkside Elementary School,101,E,544,F,54.8,,,,,,,
667176,667,Gwinnett County,Parkview High School,176,H,2984,A,90.7,,,,71.5,56.1,94.10000000000000,
636398,636,Columbia County,Parkway Elementary School,398,E,530,B,83.30000000000000,,,,,,,
6763052,676,Houston County,Parkwood Elementary School,3052,E,630,F,55.2,,,,,,,
667705,667,Gwinnett County,Parsons Elementary School,705,E,750,A,93.5,,,,,,,
667398,667,Gwinnett County,Partee Elementary School,398,E,738,C,74.8,,,,,,,
7830210210,7830210,State Charter School,Pataula Charter Academy,210,EMH,555,C,77,,,,,62.5,92.5,
675196,675,Henry County,Pate's Creek Elementary School,196,E,658,D,68.8,,,,,,,
667608,667,Gwinnett County,Patrick Elementary School,608,E,765,A,90.80000000000000,,,,,,,
7134050,713,Pierce County,Patterson Elementary School,4050,E,423,A,95,,,,,,,
660803,660,Fulton County,Paul D. West Middle School,803,M,897,F,53.6,,,,,,,
7102552,710,Paulding County,Paulding County High School,2552,H,1738,B,80.2,,,,50.90000000000000,37.1,83.90000000000000,
7112052,711,Peach County,Peach County High School,2052,H,1007,A,96,,,,52.90000000000000,95.90000000000000,83.30000000000000,
6441101,644,DeKalb County,Peachcrest Elementary School,1101,E,984,F,49.2,,,,,,,
644189,644,DeKalb County,Peachtree Charter Middle School,189,M,1560,C,77.80000000000000,,,,,,,
6561052,656,Fayette County,Peachtree City Elementary School,1052,E,479,A,96.7,,,,,,,
6675056,667,Gwinnett County,Peachtree Elementary School,5056,E,984,B,82.7,,,,,,,
667805,667,Gwinnett County,Peachtree Ridge High School,805,H,3260,B,87.40000000000000,,,,70.60000000000000,71.10000000000000,91.7,
676175,676,Houston County,Pearl Stephens Elementary School,175,E,429,C,70,,,,,,,
602190,602,Atkinson County,Pearson Elementary School,190,E,607,C,74.7,,,,,,,
6334066,633,Cobb County,Pebblebrook High School,4066,H,2535,D,68.7,,,,43.1,42,65.8,
722102,722,Rockdale County,Peek's Chapel Elementary School,102,E,603,D,61.6,,,,,,,
656199,656,Fayette County,Peeples Elementary School,199,E,689,A,91.5,,,,,,,
784201,784,Pelham City,Pelham City Middle School,201,M,291,C,73.5,,,,,,,
7843050,784,Pelham City,Pelham Elementary School,3050,E,685,D,64.8,,,,,,,
784111,784,Pelham City,Pelham High School,111,H,439,B,88.5,,,,64.40000000000000,37.1,85,
657199,657,Floyd County,Pepperell Elementary School,199,E,706,C,77.7,,,,,,,
657107,657,Floyd County,Pepperell High School,107,H,872,B,81.90000000000000,,,,53.3,39.1,96.2,
657273,657,Floyd County,Pepperell Middle School,273,M,712,C,72.40000000000000,,,,,,,
6574054,657,Floyd County,Pepperell Primary School,4054,E,447,-,,,,,,,,
676194,676,Houston County,Perdue Elementary School,194,E,645,C,77.2,,,,,,,
721392,721,Richmond County,Performance Learning Center,392,H,237,F,39.6,,,,,6.100000000000000,7.800000000000000,
761296,761,Atlanta Public Schools,Perkerson Elementary School,296,E,462,F,56.90000000000000,,,,,,,
6761054,676,Houston County,Perry High School,1054,H,1338,B,86.5,,,,67.60000000000000,54.1,92.7,
631378,631,Clayton County,Perry Learning Center,378,,,,,,,,,,,
676200,676,Houston County,Perry Middle School,200,M,856,C,76.7,,,,,,,
7613065,761,Atlanta Public Schools,Peyton Forest Elementary School,3065,E,504,D,60.40000000000000,,,,,,,
667391,667,Gwinnett County,Pharr Elementary School,391,E,625,A,94.90000000000000,,,,,,,
667189,667,Gwinnett County,Phoenix High School,189,H,535,C,71.3,,,,48.3,10.3,13.2,
755212,755,Whitfield County,Phoenix High School,212,H,146,F,39.8,,,,,9.4,47.7,
712198,712,Pickens County,Pickens County High School,198,H,1377,C,79.80000000000000,,,,64.2,54.6,91.90000000000000,
712189,712,Pickens County,Pickens County Middle School,189,M,459,C,78.40000000000000,,,,,,,
633109,633,Cobb County,Pickett's Mill Elementary School,109,E,737,B,85.7,,,,,,,
713182,713,Pierce County,Pierce County High School,182,H,1066,B,85.5,,,,73.60000000000000,50.8,88.80000000000000,
713197,713,Pierce County,Pierce County Middle School,197,M,823,B,87.7,,,,,,,
714101,714,Pike County,Pike County Elementary School,101,E,692,C,75.40000000000000,,,,,,,
714194,714,Pike County,Pike County High School,194,H,1057,D,69.5,,,,75,57.6,87.10000000000000,
714195,714,Pike County,Pike County Middle School,195,M,818,D,68.3,,,,,,,
714188,714,Pike County,Pike County Primary School,188,E,609,-,,,,,,,,
667186,667,Gwinnett County,Pinckneyville Middle School,186,M,1281,C,76.10000000000000,,,,,,,
692211,692,Lowndes County,Pine Grove Elementary School,211,E,708,B,88.2,,,,,,,
692112,692,Lowndes County,Pine Grove Middle School,112,M,750,B,85.80000000000000,,,,,,,
721114,721,Richmond County,Pine Hill Middle School,114,M,579,D,60.7,,,,,,,
608106,608,Bartow County,Pine Log Elementary School,106,E,350,D,69.8,,,,,,,
633280,633,Cobb County,Pine Mountain Middle School,280,M,583,C,79,,,,,,,
644190,644,DeKalb County,Pine Ridge Elementary School,190,E,607,D,60.40000000000000,,,,,,,
672190,672,Harris County,Pine Ridge Elementary School,190,E,477,B,82.40000000000000,,,,,,,
7222052,722,Rockdale County,Pine Street Elementary School,2052,E,619,D,66.60000000000000,,,,,,,
792117,792,Valdosta City,Pinevale Elementary School,117,E,540,F,57.2,,,,,,,
658407,658,Forsyth County,Piney Grove Middle School,407,M,1038,A,96.10000000000000,,,,,,,
633204,633,Cobb County,Pitner Elementary School,204,E,953,C,77.2,,,,,,,
675197,675,Henry County,Pleasant Grove Elementary School,197,E,496,C,71.5,,,,,,,
7552052,755,Whitfield County,Pleasant Grove Elementary School,2052,E,445,D,63,,,,,,,
705108,705,Murray County,Pleasant Valley Innovative School,108,MH,187,F,54.6,,,,,9.4,37.5,
6443064,644,DeKalb County,Pleasantdale Elementary School,3064,E,744,C,70.90000000000000,,,,,,,
631181,631,Clayton County,Pointe South Elementary School,181,E,658,D,67.90000000000000,,,,,,,
631277,631,Clayton County,Pointe South Middle School,277,M,859,F,59.90000000000000,,,,,,,
6253064,625,Chatham County,Pooler Elementary School,3064,E,437,D,67.3,,,,,,,
633188,633,Cobb County,Pope High School,188,H,2038,A,92.90000000000000,,,,89.30000000000000,69.8,91.80000000000000,
638199,638,Coweta County,Poplar Road Elementary School,199,E,557,D,64.40000000000000,,,,,,,
6254068,625,Chatham County,Port Wentworth Elementary School,4068,E,392,-,,,,,,,,
616399,616,Bulloch County,Portal Elementary School,399,E,357,C,71.90000000000000,,,,,,,
6164052,616,Bulloch County,Portal Middle/High School,4052,MH,405,C,78.10000000000000,,,,81.80000000000000,55.40000000000000,82.10000000000000,
6111067,611,Bibb County,Porter Elementary School,1067,E,432,D,64.7,,,,,,,
7075050,707,Newton County,Porterdale Elementary School,5050,E,398,D,61.3,,,,,,,
643191,643,Decatur County,Potter Street Elementary School,191,E,240,B,85.80000000000000,,,,,,,
633489,633,Cobb County,Powder Springs Elementary School,489,E,789,C,70.3,,,,,,,
6331067,633,Cobb County,Powers Ferry Elementary School,1067,E,404,C,72.3,,,,,,,
